# ./bin/dynamometer -c asdf --test-mode GRP --frequency 1000 
time [s],   a1 position cmd [rad], a1 velocity cmd [rad/s], a1 ff torque cmd [Nm], a1 position [rad], a1 velocity [rad/s], a1 ff torque [Nm],    c1 mode, c1 position [rev], c1 velocity [Hz], c1 torque [Nm] c1 temp [C] c1 fault,    a2 position cmd [rad], a2 velocity cmd [rad/s], a2 ff torque cmd [Nm], a2 position [rad], a2 velocity [rad/s], a2 ff torque [Nm],    c2 mode, c2 position [rev], c2 velocity [Hz], c2 torque [Nm] c2 temp [C] c2 fault,    trs605-5 torque [Nm]
# missing moteus reply
# missing moteus reply
# missing moteus reply
# missing moteus reply
# missing moteus reply
# missing moteus reply
0.007015687,  0.000000,  0.000000,  0.000000, -5.098176,  0.000000,  0.000000,     0, -0.811400,  0.000000,  0.000000,  32.000000,  0,     0.000000,  0.000000,  0.000000,  0.351230, -0.119381,  0.000000,     0,  0.055900, -0.019000,  0.000000,  32.000000,  0,    -0.008000
# missing moteus reply
0.009015192,  0.000000,  0.000000,  0.000000,  0.351230,  0.059690,  0.000000,     3,  0.055900,  0.009500,  0.000000,  32.000000,  0,     0.000000,  0.000000,  0.000000,  0.351230,  0.000000,  0.000000,     3,  0.055900,  0.000000,  0.000000,  32.000000,  0,    0.004000
0.010015325,  0.000000,  0.000000,  0.000000, -5.098176, -0.059690,  0.000000,     3, -0.811400, -0.009500,  0.000000,  32.000000,  0,     0.000000,  0.000000,  0.000000,  0.351858,  0.179071,  0.000000,     3,  0.056000,  0.028500,  0.000000,  32.000000,  0,    -0.002000
# missing moteus reply
0.012014812,  0.000000,  0.000000,  0.000000, -5.097548,  0.179071,  0.000000,     3, -0.811300,  0.028500,  0.000000,  33.000000,  0,     0.000000,  0.000000,  0.000000,  0.351230,  0.119381,  0.000000,     3,  0.055900,  0.019000,  0.000000,  32.000000,  0,    -0.002000
0.013016723,  0.000000,  0.000000,  0.000000, -5.096920,  0.119381,  0.000000,     3, -0.811200,  0.019000,  0.000000,  32.000000,  0,     0.000000,  0.000000,  0.000000,  0.350602, -0.059690,  0.000000,     3,  0.055800, -0.009500,  0.000000,  32.000000,  0,    0.004000
0.014013244,  0.000000,  0.000000,  0.000000, -5.097548,  0.119381,  0.000000,     3, -0.811300,  0.019000,  0.000000,  33.000000,  0,     0.000000,  0.000000,  0.000000,  0.351230, -0.179071,  0.000000,     3,  0.055900, -0.028500,  0.000000,  32.000000,  0,    -0.002000
0.015012673,  0.000000,  0.000000,  0.000000, -5.097548,  0.119381,  0.000000,     3, -0.811300,  0.019000,  0.000000,  33.000000,  0,     0.000000,  0.000000,  0.000000,  0.351858, -0.238761,  0.000000,     3,  0.056000, -0.038000,  0.000000,  32.000000,  0,    -0.008000
0.016022509,  0.000000,  0.000000,  0.000000, -5.098805, -0.119381,  0.010000,    10, -0.811500, -0.019000,  0.010000,  32.000000,  0,     0.000000,  0.000000,  0.000000,  0.351230, -0.179071,  0.030000,    10,  0.055900, -0.028500,  0.030000,  32.000000,  0,    -0.002000
0.017017753,  0.000000,  0.000000,  0.000000, -5.098805, -0.238761, -0.020000,    10, -0.811500, -0.038000, -0.020000,  32.000000,  0,     0.000000,  0.000000,  0.000000,  0.352487,  0.298451,  0.000000,    10,  0.056100,  0.047500,  0.000000,  32.000000,  0,    -0.002000
0.018015996,  0.000000,  0.000000,  0.000000, -5.097548,  0.059690,  0.000000,    10, -0.811300,  0.009500,  0.000000,  33.000000,  0,     0.000000,  0.000000,  0.000000,  0.349973, -0.238761,  0.000000,    10,  0.055700, -0.038000,  0.000000,  32.000000,  0,    -0.002000
0.019021814,  0.000000,  0.000000,  0.000000, -5.098805,  0.000000,  0.000000,    10, -0.811500,  0.000000,  0.000000,  33.000000,  0,     0.000000,  0.000000,  0.000000,  0.351858,  0.000000,  0.030000,    10,  0.056000,  0.000000,  0.030000,  32.000000,  0,    -0.002000
0.020021187,  0.000000,  0.000000,  0.000000, -5.098805,  0.000000,  0.000000,    10, -0.811500,  0.000000,  0.000000,  32.000000,  0,     0.000000,  0.000000,  0.000000,  0.351858,  0.119381,  0.000000,    10,  0.056000,  0.019000,  0.000000,  32.000000,  0,    0.004000
0.021027505,  0.000000,  0.000000,  0.000000, -5.098805,  0.000000,  0.000000,    10, -0.811500,  0.000000,  0.000000,  33.000000,  0,     0.000000,  0.000000,  0.000000,  0.349973, -0.298451,  0.000000,    10,  0.055700, -0.047500,  0.000000,  32.000000,  0,    0.004000
0.022020841,  0.000000,  0.000000,  0.000000, -5.098176,  0.119381,  0.000000,    10, -0.811400,  0.019000,  0.000000,  32.000000,  0,     0.000000,  0.000000,  0.000000,  0.351230,  0.059690, -0.040000,    10,  0.055900,  0.009500, -0.040000,  32.000000,  0,    0.004000
0.023024363,  0.000000,  0.000000,  0.000000, -5.098805, -0.238761,  0.010000,    10, -0.811500, -0.038000,  0.010000,  33.000000,  0,     0.000000,  0.000000,  0.000000,  0.351858,  0.179071,  0.000000,    10,  0.056000,  0.028500,  0.000000,  32.000000,  0,    -0.002000
0.02401831,  0.000000,  0.000000,  0.000000, -5.098176,  0.179071, -0.020000,    10, -0.811400,  0.028500, -0.020000,  33.000000,  0,     0.000000,  0.000000,  0.000000,  0.352487, -0.059690,  0.030000,    10,  0.056100, -0.009500,  0.030000,  32.000000,  0,    0.004000
