4.280567169189453125e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.400375366210937500e-02,-9.374482557177543640e-03,-1.061705499887466431e-01
2.353906631469726562e-02,1.262582503259181976e-01,-7.042942754924297333e-02
3.293108940124511719e-02,2.073270902037620544e-01,-1.054993383586406708e-01
4.259181022644042969e-02,1.997637525200843811e-01,-6.436854042112827301e-02
5.244159698486328125e-02,1.758311279118061066e-01,-1.509037613868713379e-01
6.276679039001464844e-02,1.861019209027290344e-01,-1.206485554575920105e-01
7.341456413269042969e-02,2.793372273445129395e-01,-2.690780069679021835e-02
8.356261253356933594e-02,2.654886022210121155e-01,-3.038498852401971817e-02
9.677100181579589844e-02,2.842432111501693726e-01,-5.394687317311763763e-02
1.078493595123291016e-01,3.557853475213050842e-01,9.578553959727287292e-02
1.178755760192871094e-01,5.099230259656906128e-01,1.923620933666825294e-02
1.300194263458251953e-01,5.210738182067871094e-01,4.380285087972879410e-02
1.413695812225341797e-01,4.853679388761520386e-01,1.198277659714221954e-01
1.513552665710449219e-01,2.719503566622734070e-01,-2.275250628590583801e-01
1.626453399658203125e-01,4.915030002593994141e-01,1.056079119443893433e-01
1.738872528076171875e-01,2.233002036809921265e-01,-2.057193405926227570e-02
1.838605403900146484e-01,2.800753265619277954e-01,1.378153190016746521e-01
1.945605278015136719e-01,1.936279758810997009e-01,-8.982454799115657806e-02
2.066588401794433594e-01,3.854892868548631668e-02,-2.540486678481101990e-01
2.189731597900390625e-01,2.777939289808273315e-01,8.451543375849723816e-02
2.308373451232910156e-01,-8.038716763257980347e-02,-1.033760681748390198e-01
2.416224479675292969e-01,1.202579140663146973e-01,-6.171493045985698700e-02
2.526421546936035156e-01,-3.887334954924881458e-03,-5.933790095150470734e-02
2.633395195007324219e-01,1.829781532287597656e-01,1.948134368285536766e-02
2.740921974182128906e-01,1.398842073976993561e-01,1.190334074199199677e-01
2.851254940032958984e-01,3.445332795381546021e-01,-6.124082207679748535e-02
2.961840629577636719e-01,6.200928390026092529e-01,2.085086479783058167e-01
3.067502975463867188e-01,3.141569048166275024e-01,-6.102889403700828552e-02
3.165342807769775391e-01,6.934714503586292267e-02,-2.809551581740379333e-01
3.257696628570556641e-01,8.656854741275310516e-02,-3.378908894956111908e-02
3.354744911193847656e-01,2.613544911146163940e-01,6.111687608063220978e-02
3.454501628875732422e-01,2.720408365130424500e-01,-1.642798818647861481e-01
3.547821044921875000e-01,-9.149705618619918823e-02,6.478141061961650848e-02
3.643229007720947266e-01,6.633094511926174164e-03,-4.214913770556449890e-02
3.746972084045410156e-01,2.469984591007232666e-01,8.742387173697352409e-03
3.843805789947509766e-01,1.861290223896503448e-01,9.853703901171684265e-02
3.936383724212646484e-01,1.781375817954540253e-01,4.973583854734897614e-02
4.033222198486328125e-01,2.142223119735717773e-01,1.334240287542343140e-01
4.129235744476318359e-01,2.115706130862236023e-01,1.383912786841392517e-01
4.222936630249023438e-01,6.270150840282440186e-02,1.153342165052890778e-01
4.319622516632080078e-01,-3.893114905804395676e-02,3.463654126971960068e-02
4.422378540039062500e-01,1.822046041488647461e-01,3.358804956078529358e-01
4.520919322967529297e-01,2.410494089126586914e-01,-5.839454568922519684e-02
4.613087177276611328e-01,2.660692390054464340e-02,2.510296627879142761e-01
4.708797931671142578e-01,-6.856322474777698517e-02,-1.269038468599319458e-01
4.808642864227294922e-01,-1.838217638432979584e-01,5.300161312334239483e-03
4.903373718261718750e-01,-1.088054068386554718e-01,-3.088125307112932205e-02
4.997847080230712891e-01,4.949069023132324219e-02,3.513425029814243317e-02
5.101866722106933594e-01,-9.302650764584541321e-02,-3.393879532814025879e-02
5.198833942413330078e-01,2.246076765004545450e-03,-7.153140194714069366e-02
5.291123390197753906e-01,-5.295208306051790714e-03,-9.359183907508850098e-02
5.388419628143310547e-01,1.135017536580562592e-01,-3.860639501363039017e-02
5.486452579498291016e-01,5.561484606005251408e-03,-3.854585532099008560e-02
5.581920146942138672e-01,2.276300713419914246e-01,-1.219181763008236885e-02
5.675508975982666016e-01,1.984642446041107178e-01,-1.092777326703071594e-01
5.776808261871337891e-01,2.117744609713554382e-01,-2.464300319552421570e-01
5.876991748809814453e-01,-6.069437786936759949e-02,2.309300601482391357e-01
5.969817638397216797e-01,4.408320486545562744e-01,-1.089749895036220551e-01
6.066992282867431641e-01,2.375582233071327209e-01,-7.458219537511467934e-03
6.165049076080322266e-01,2.498110234737396240e-01,-1.977712009102106094e-02
6.260159015655517578e-01,2.300299778580665588e-01,1.271814554929733276e-01
6.353318691253662109e-01,1.865515597164630890e-01,6.337119452655315399e-02
6.453659534454345703e-01,2.229620441794395447e-01,3.514063451439142227e-02
6.554348468780517578e-01,1.435129903256893158e-01,-5.193328857421875000e-02
6.647102832794189453e-01,-1.538847573101520538e-01,-3.164552617818117142e-02
6.744115352630615234e-01,-2.923532277345657349e-01,2.307650679722428322e-02
6.842167377471923828e-01,-2.080752029010035642e-10,3.309074509888887405e-02
6.937797069549560547e-01,-5.789107270538806915e-02,6.510526500642299652e-02
7.031555175781250000e-01,-1.413688324391841888e-01,-1.949299173429608345e-02
7.135047912597656250e-01,-2.083380818367004395e-01,2.858371753245592117e-02
7.234675884246826172e-01,6.135379895567893982e-02,4.879300855100154877e-02
7.327399253845214844e-01,6.989807076752185822e-02,2.336138568352907896e-03
7.425098419189453125e-01,-3.020984865725040436e-02,9.240424074232578278e-02
7.523593902587890625e-01,6.058187596499919891e-02,3.207994624972343445e-01
7.618968486785888672e-01,3.494903538376092911e-02,1.042087236419320107e-02
7.712488174438476562e-01,-1.819851156324148178e-02,3.465489204972982407e-02
7.812573909759521484e-01,9.487134218215942383e-02,3.445853199809789658e-02
7.914407253265380859e-01,7.731066551059484482e-03,-2.034853398799896240e-02
8.007361888885498047e-01,-1.529985107481479645e-01,-5.239240452647209167e-02
8.104732036590576172e-01,7.400116883218288422e-02,-6.976221688091754913e-02
8.203392028808593750e-01,-8.629459328949451447e-02,1.031393744051456451e-02
8.298220634460449219e-01,1.083385236561298370e-01,-3.156039677560329437e-02
8.391392230987548828e-01,-5.140054039657115936e-02,-1.766489585861563683e-02
8.491656780242919922e-01,-1.806340087205171585e-02,-9.002939611673355103e-02
8.592031002044677734e-01,1.741362456232309341e-02,-3.052544197998940945e-03
8.686006069183349609e-01,1.708856318145990372e-02,-2.507783845067024231e-01
8.784680366516113281e-01,-1.786047918722033501e-02,1.562740802764892578e-01
8.883018493652343750e-01,-8.848673477768898010e-02,-2.996067479252815247e-01
8.978400230407714844e-01,-6.135379895567893982e-02,-5.800475925207138062e-02
9.071049690246582031e-01,7.427894510328769684e-02,-1.614499613642692566e-01
9.170839786529541016e-01,5.245771072804927826e-02,-4.713858850300312042e-02
9.272630214691162109e-01,-2.152214990928769112e-02,2.151782065629959106e-01
9.365677833557128906e-01,4.805009253323078156e-02,1.929594799876213074e-01
9.463171958923339844e-01,4.774418659508228302e-02,9.907219558954238892e-02
9.562425613403320312e-01,5.316068418323993683e-02,1.361782215535640717e-01
9.658191204071044922e-01,-8.702754601836204529e-02,1.072209142148494720e-01
9.751539230346679688e-01,4.157097428105771542e-03,-2.576362167019397020e-03
9.852745532989501953e-01,1.208065375685691833e-01,3.427304327487945557e-02
9.953570365905761719e-01,1.438452266156673431e-01,2.477404028177261353e-01
1.005123376846313477e+00,9.610018506646156311e-02,1.524721048772335052e-01
1.015652179718017578e+00,-5.234928242862224579e-02,7.043084129691123962e-02
1.026560068130493164e+00,-4.794165864586830139e-02,6.179354712367057800e-02
1.037187337875366211e+00,7.400116324424743652e-02,-9.335775487124919891e-02
1.047848463058471680e+00,-9.507682174444198608e-02,1.501740014646202326e-03
1.058601617813110352e+00,-5.245771631598472595e-02,-2.398493885993957520e-02
1.070226192474365234e+00,-1.548929745331406593e-02,-5.186831206083297729e-02
1.080526351928710938e+00,3.020984865725040436e-02,8.645729161798954010e-02
1.091158390045166016e+00,1.393402218818664551e-01,6.262537278234958649e-02
1.101994991302490234e+00,1.258486323058605194e-02,6.072379834949970245e-02
1.113250970840454102e+00,-2.016283990815281868e-02,2.630312810651957989e-03
1.123662710189819336e+00,-7.815826870501041412e-02,6.987856887280941010e-02
1.134356975555419922e+00,-6.200327351689338684e-02,-1.007093265652656555e-01
1.145051479339599609e+00,-6.645085103809833527e-02,-1.329047530889511108e-01
1.155708312988281250e+00,-2.806829195469617844e-02,-3.491466566920280457e-01
1.166460752487182617e+00,9.548838436603546143e-02,-2.899583056569099426e-01
1.178074598312377930e+00,-2.892927546054124832e-02,-2.340641319751739502e-01
1.188230037689208984e+00,-5.210551433265209198e-02,1.867654100060462952e-01
1.198788404464721680e+00,1.752204867079854012e-02,-1.516533829271793365e-01
1.209553241729736328e+00,-2.314189821481704712e-01,-1.913651528906434862e-11
1.220912933349609375e+00,5.245770514011383057e-02,-1.761645823717117310e-01
1.231300830841064453e+00,-4.511599894613027573e-02,-2.702332735061645508e-01
1.241925954818725586e+00,-4.426984023302793503e-02,-2.765358611941337585e-01
1.252704620361328125e+00,-1.125952899456024170e-01,-3.310271278023719788e-01
1.263287305831909180e+00,-4.206334054470062256e-02,-3.572052642703056335e-01
1.274045228958129883e+00,-2.538069561123847961e-01,-3.592672348022460938e-01
1.285609245300292969e+00,-1.037660390138626099e-01,-4.851161688566207886e-01
1.295793771743774414e+00,-2.486012578010559082e-01,-3.096977993845939636e-01
1.306339502334594727e+00,-1.128666512668132782e-01,-4.382999986410140991e-01
1.317089557647705078e+00,-2.001137137413024902e-01,-6.536522805690765381e-01
1.328382730484008789e+00,-1.906467005610466003e-01,-7.394615560770034790e-01
1.338671922683715820e+00,-2.724242135882377625e-01,-6.467386633157730103e-01
1.349291086196899414e+00,-2.445259988307952881e-01,-7.918848395347595215e-01
1.360035896301269531e+00,-1.848112419247627258e-01,-7.325909435749053955e-01
1.370771169662475586e+00,-2.119425460696220398e-01,-7.619392275810241699e-01
1.381426095962524414e+00,-4.302746504545211792e-01,-9.498828649520874023e-01
1.392952680587768555e+00,-1.864526197314262390e-01,-7.335205525159835815e-01
1.403144598007202148e+00,-2.120179831981658936e-01,-7.324550449848175049e-01
1.413726568222045898e+00,-2.472941949963569641e-01,-7.024444788694381714e-01
1.424900531768798828e+00,-1.793760918080806732e-01,-9.778785109519958496e-01
1.435677766799926758e+00,-1.874966695904731750e-01,-6.719677001237869263e-01
1.446040868759155273e+00,-2.427529916167259216e-01,-6.114669442176818848e-01
1.456885576248168945e+00,-1.795364432036876678e-01,-7.355252802371978760e-01
1.467502832412719727e+00,-2.102195173501968384e-01,-7.310169339179992676e-01
1.478058576583862305e+00,-2.418982610106468201e-01,-8.866096436977386475e-01
1.488872289657592773e+00,-2.480854019522666931e-01,-8.248203098773956299e-01
1.499950885772705078e+00,-1.493786796927452087e-01,-6.420038044452667236e-01
1.510281562805175781e+00,-1.467484384775161743e-01,-8.545228242874145508e-01
1.520992755889892578e+00,-2.372212260961532593e-01,-6.429073512554168701e-01
1.532103538513183594e+00,-2.980796322226524353e-01,-7.036162912845611572e-01
1.542991876602172852e+00,-3.407856747508049011e-01,-8.548562228679656982e-01
1.553704977035522461e+00,-2.702572345733642578e-01,-9.144276380538940430e-01
1.564336538314819336e+00,-2.716783136129379272e-01,-7.931692600250244141e-01
1.575368881225585938e+00,-1.857556700706481934e-01,-7.941362857818603516e-01
1.586089611053466797e+00,-2.472941949963569641e-01,-5.814794003963470459e-01
