1.774587631225585938e-01,-6.760796785354614258e+00,1.766901786904782057e-01,-5.506549776345491587e+00,-5.781877265162766122e+00
1.847586631774902344e-01,-3.884822487831115723e+00,1.662678070832043775e-01,6.937486964045092463e+00,3.000000000000000000e+00
1.920635700225830078e-01,0.000000000000000000e+00,1.398500549141317162e-01,4.051090294914319934e+00,3.000000000000000000e+00
1.997544765472412109e-01,0.000000000000000000e+00,1.034051426220685133e-01,1.398500549141317162e-01,1.468425576598383075e-01
2.072787284851074219e-01,0.000000000000000000e+00,9.017183189280332523e-02,1.034051426220685133e-01,1.085753997531719445e-01
2.146670818328857422e-01,0.000000000000000000e+00,8.205314925871791398e-02,9.017183189280332523e-02,9.468042348744350190e-02
2.220780849456787109e-01,0.000000000000000000e+00,7.783702572633048600e-02,8.205314925871791398e-02,8.615580672165380760e-02
2.295761108398437500e-01,0.000000000000000000e+00,6.450454075529707398e-02,7.783702572633048600e-02,8.172887701264701377e-02
2.377812862396240234e-01,0.000000000000000000e+00,5.657758661254776861e-02,6.450454075529707398e-02,6.772976779306193185e-02
2.461678981781005859e-01,0.000000000000000000e+00,6.143051365215797255e-02,5.657758661254776861e-02,5.940646594317516155e-02
2.535429000854492188e-01,0.000000000000000000e+00,7.248036249366125727e-02,6.143051365215797255e-02,6.450203933476587881e-02
2.608897686004638672e-01,0.000000000000000000e+00,7.005365176883060485e-02,7.248036249366125727e-02,7.610438061834431944e-02
2.686605453491210938e-01,0.000000000000000000e+00,7.133592369791587340e-02,7.005365176883060485e-02,7.355633435727214342e-02
2.760276794433593750e-01,0.000000000000000000e+00,5.939432571467478245e-02,7.133592369791587340e-02,7.490271988281166360e-02
2.832593917846679688e-01,0.000000000000000000e+00,7.072481254872399481e-02,5.939432571467478245e-02,6.236404200040852192e-02
2.905309200286865234e-01,0.000000000000000000e+00,7.202419305976945352e-02,7.072481254872399481e-02,7.426105317616019108e-02
2.982077598571777344e-01,0.000000000000000000e+00,8.137966881331522295e-02,7.202419305976945352e-02,7.562540271275793036e-02
3.056831359863281250e-01,0.000000000000000000e+00,9.482772515912075983e-02,8.137966881331522295e-02,8.544865225398098896e-02
3.130648136138916016e-01,0.000000000000000000e+00,9.504507293750066865e-02,9.482772515912075983e-02,9.956911141707680546e-02
3.203761577606201172e-01,0.000000000000000000e+00,9.414070470083971132e-02,9.504507293750066865e-02,9.979732658437570625e-02
3.281762599945068359e-01,0.000000000000000000e+00,9.998600802209695049e-02,9.414070470083971132e-02,9.884773993588169549e-02
3.357729911804199219e-01,0.000000000000000000e+00,9.571993139397819150e-02,9.998600802209695049e-02,1.049853084232018063e-01
3.431699275970458984e-01,0.000000000000000000e+00,9.029335819941478047e-02,9.571993139397819150e-02,1.005059279636771052e-01
3.504877090454101562e-01,0.000000000000000000e+00,9.573362853094380398e-02,9.029335819941478047e-02,9.480802610938551811e-02
3.580522537231445312e-01,0.000000000000000000e+00,9.036454038410825229e-02,9.573362853094380398e-02,1.005203099574910053e-01
3.661258220672607422e-01,0.000000000000000000e+00,8.794742414444130241e-02,9.036454038410825229e-02,9.488276740331366699e-02
3.734884262084960938e-01,0.000000000000000000e+00,7.741821621435604484e-02,8.794742414444130241e-02,9.234479535166337238e-02
3.808634281158447266e-01,0.000000000000000000e+00,8.075066657744259246e-02,7.741821621435604484e-02,8.128912702507384846e-02
3.882081508636474609e-01,0.000000000000000000e+00,7.857048243291586687e-02,8.075066657744259246e-02,8.478819990631472625e-02
3.962378501892089844e-01,0.000000000000000000e+00,7.678191576975307298e-02,7.857048243291586687e-02,8.249900655456166021e-02
4.035074710845947266e-01,0.000000000000000000e+00,6.842950600090345892e-02,7.678191576975307298e-02,8.062101155824072385e-02
4.107894897460937500e-01,0.000000000000000000e+00,6.025374553988599446e-02,6.842950600090345892e-02,7.185098130094863533e-02
4.180386066436767578e-01,0.000000000000000000e+00,4.875509691315614569e-02,6.025374553988599446e-02,6.326643281688029696e-02
4.257664680480957031e-01,0.000000000000000000e+00,5.653338291573251073e-02,4.875509691315614569e-02,5.119285175881395367e-02
4.332289695739746094e-01,0.000000000000000000e+00,3.487833381055767401e-02,5.653338291573251073e-02,5.936005206151914043e-02
4.406042098999023438e-01,0.000000000000000000e+00,1.535049710779362586e-02,3.487833381055767401e-02,3.662225050108555702e-02
4.479405879974365234e-01,0.000000000000000000e+00,6.560004375715784361e-03,1.535049710779362586e-02,1.611802196318330715e-02
4.557435512542724609e-01,0.000000000000000000e+00,-9.256224181662268957e-03,6.560004375715784361e-03,6.888004594501573492e-03
4.633355140686035156e-01,0.000000000000000000e+00,-1.316687598467893017e-02,-9.256224181662268957e-03,-9.719035390745383099e-03
4.706912040710449219e-01,0.000000000000000000e+00,-2.688500521347946676e-02,-1.316687598467893017e-02,-1.382521978391287702e-02
4.780092239379882812e-01,0.000000000000000000e+00,-3.496382477336652111e-02,-2.688500521347946676e-02,-2.822925547415344044e-02
4.855856895446777344e-01,0.000000000000000000e+00,-2.639890567974275890e-02,-3.496382477336652111e-02,-3.671201601203484544e-02
4.937169551849365234e-01,0.000000000000000000e+00,-1.092681613394148356e-02,-2.639890567974275890e-02,-2.771885096372989771e-02
5.010669231414794922e-01,0.000000000000000000e+00,-1.181984008289874329e-02,-1.092681613394148356e-02,-1.147315694063855834e-02
5.083048343658447266e-01,0.000000000000000000e+00,-1.334962318651378502e-02,-1.181984008289874329e-02,-1.241083208704368140e-02
5.155827999114990234e-01,0.000000000000000000e+00,-9.348871512338520484e-03,-1.334962318651378502e-02,-1.401710434583947409e-02
5.234742164611816406e-01,0.000000000000000000e+00,4.781979834660885983e-03,-9.348871512338520484e-03,-9.816315087955447549e-03
5.307471752166748047e-01,0.000000000000000000e+00,4.337175423279404120e-03,4.781979834660885983e-03,5.021078826393930716e-03
5.379693508148193359e-01,0.000000000000000000e+00,-2.338356105610729999e-04,4.337175423279404120e-03,4.554034194443374803e-03
5.452232360839843750e-01,0.000000000000000000e+00,3.679161448962986816e-03,-2.338356105610729999e-04,-2.455273910891266824e-04
5.528640747070312500e-01,0.000000000000000000e+00,3.037276980467140848e-03,3.679161448962986816e-03,3.863119521411136417e-03
5.602138042449951172e-01,0.000000000000000000e+00,3.947859420441092275e-03,3.037276980467140848e-03,3.189140829490498021e-03
5.675122737884521484e-01,0.000000000000000000e+00,5.064076976850628853e-04,3.947859420441092275e-03,4.145252391463146932e-03
5.747666358947753906e-01,0.000000000000000000e+00,-4.029304540017621811e-03,5.064076976850628853e-04,5.317280825693160512e-04
5.824754238128662109e-01,0.000000000000000000e+00,1.624469010857865735e-03,-4.029304540017621811e-03,-4.230769767018503075e-03
5.899627208709716797e-01,0.000000000000000000e+00,1.646665587904863268e-02,1.624469010857865735e-03,1.705692461400759152e-03
5.972278118133544922e-01,0.000000000000000000e+00,1.757160669076256870e-02,1.646665587904863268e-02,1.728998867300106379e-02
6.044635772705078125e-01,0.000000000000000000e+00,1.926887223380617867e-02,1.757160669076256870e-02,1.845018702530069887e-02
6.119990348815917969e-01,0.000000000000000000e+00,1.145486311870627660e-02,1.926887223380617867e-02,2.023231584549648951e-02
6.197478771209716797e-01,0.000000000000000000e+00,1.772494830074720570e-02,1.145486311870627660e-02,1.202760627464159043e-02
6.270637512207031250e-01,0.000000000000000000e+00,1.387427725712768803e-02,1.772494830074720570e-02,1.861119571578456755e-02
6.342806816101074219e-01,0.000000000000000000e+00,1.038071021321229984e-02,1.387427725712768803e-02,1.456799111998407364e-02
6.416110992431640625e-01,0.000000000000000000e+00,8.751817181473605517e-03,1.038071021321229984e-02,1.089974572387291535e-02
6.493477821350097656e-01,0.000000000000000000e+00,1.115533357369714006e-02,8.751817181473605517e-03,9.189408040547285619e-03
6.567323207855224609e-01,0.000000000000000000e+00,2.254668140667491147e-02,1.115533357369714006e-02,1.171310025238199784e-02
6.640102863311767578e-01,0.000000000000000000e+00,2.624361451598815689e-02,2.254668140667491147e-02,2.367401547700865791e-02
6.714506149291992188e-01,0.000000000000000000e+00,2.152152526541613320e-02,2.624361451598815689e-02,2.755579524178756665e-02
6.790294647216796875e-01,0.000000000000000000e+00,1.499072629376314858e-02,2.152152526541613320e-02,2.259760152868693986e-02
6.865415573120117188e-01,0.000000000000000000e+00,1.296667011338286345e-02,1.499072629376314858e-02,1.574026260845130809e-02
6.937861442565917969e-01,0.000000000000000000e+00,7.241622934816404483e-03,1.296667011338286345e-02,1.361500361905200636e-02
7.010486125946044922e-01,0.000000000000000000e+00,3.450999007327481237e-03,7.241622934816404483e-03,7.603704081557224707e-03
7.086453437805175781e-01,0.000000000000000000e+00,5.567384016467257987e-03,3.450999007327481237e-03,3.623548957693855516e-03
7.165393829345703125e-01,0.000000000000000000e+00,8.472297544358301652e-03,5.567384016467257987e-03,5.845753217290620800e-03
7.239131927490234375e-01,0.000000000000000000e+00,5.659166956320408476e-03,8.472297544358301652e-03,8.895912421576217255e-03
7.312576770782470703e-01,0.000000000000000000e+00,4.949425114318706546e-04,5.659166956320408476e-03,5.942125304136429073e-03
7.384982109069824219e-01,0.000000000000000000e+00,-1.826826792676002065e-02,4.949425114318706546e-04,5.196896370034642361e-04
7.461819648742675781e-01,0.000000000000000000e+00,-2.045039192307740450e-02,-1.826826792676002065e-02,-1.918168132309802307e-02
7.535088062286376953e-01,0.000000000000000000e+00,-2.008872774895280669e-02,-2.045039192307740450e-02,-2.147291151923127681e-02
7.608063220977783203e-01,0.000000000000000000e+00,-1.990513682831078837e-02,-2.008872774895280669e-02,-2.109316413640044754e-02
7.682213783264160156e-01,0.000000000000000000e+00,-2.923495948780327827e-02,-1.990513682831078837e-02,-2.090039366972632970e-02
7.761001586914062500e-01,0.000000000000000000e+00,-2.658428542781620871e-02,-2.923495948780327827e-02,-3.069670746219344340e-02
7.835140228271484375e-01,0.000000000000000000e+00,-3.665174741763621569e-02,-2.658428542781620871e-02,-2.791349969920702001e-02
7.908716201782226562e-01,0.000000000000000000e+00,-4.106558449566365121e-02,-3.665174741763621569e-02,-3.848433478851803063e-02
7.981686592102050781e-01,0.000000000000000000e+00,-5.500613981857895712e-02,-4.106558449566365121e-02,-4.311886372044683446e-02
8.057248592376708984e-01,0.000000000000000000e+00,-6.761648347601294240e-02,-5.500613981857895712e-02,-5.775644680950790810e-02
8.141937255859375000e-01,0.000000000000000000e+00,-7.825141232460738894e-02,-6.761648347601294240e-02,-7.099730764981358744e-02
8.215746879577636719e-01,0.000000000000000000e+00,-8.677560535725206692e-02,-7.825141232460738894e-02,-8.216398294083776532e-02
8.289945125579833984e-01,0.000000000000000000e+00,-9.648890260141343433e-02,-8.677560535725206692e-02,-9.111438562511467443e-02
8.366959095001220703e-01,0.000000000000000000e+00,-1.056150388671085183e-01,-9.648890260141343433e-02,-1.013133477314841074e-01
8.444595336914062500e-01,0.000000000000000000e+00,-1.115330584114417323e-01,-1.056150388671085183e-01,-1.108957908104639539e-01
8.517439365386962891e-01,0.000000000000000000e+00,-1.207267711171880337e-01,-1.115330584114417323e-01,-1.171097113320138244e-01
8.589396476745605469e-01,0.000000000000000000e+00,-1.470149228582158796e-01,-1.207267711171880337e-01,-1.267631096730474360e-01
8.662333488464355469e-01,0.000000000000000000e+00,-1.548910900717601069e-01,-1.470149228582158796e-01,-1.543656690011266930e-01
8.741827011108398438e-01,0.000000000000000000e+00,-1.628867135150358081e-01,-1.548910900717601069e-01,-1.626356445753481261e-01
8.815724849700927734e-01,0.000000000000000000e+00,-1.761275256983936000e-01,-1.628867135150358081e-01,-1.710310491907875985e-01
8.887801170349121094e-01,0.000000000000000000e+00,-1.735253811813891045e-01,-1.761275256983936000e-01,-1.849339019833132758e-01
8.960635662078857422e-01,0.000000000000000000e+00,-1.855230999179184603e-01,-1.735253811813891045e-01,-1.822016502404585625e-01
9.037356376647949219e-01,0.000000000000000000e+00,-1.954049495514482426e-01,-1.855230999179184603e-01,-1.947992549138143903e-01
9.111127853393554688e-01,-1.799908876419067383e+00,-2.021682796999812459e-01,-1.954049495514482426e-01,-2.051751970290206506e-01
9.191815853118896484e-01,-1.327188581228256226e+00,-2.070494910702109781e-01,1.597740596719086081e+00,1.677627626555040496e+00
9.272513389587402344e-01,5.874815583229064941e+00,-2.170412370935082824e-01,1.120139090158045247e+00,1.176146044665947521e+00
9.357421398162841797e-01,3.218300342559814453e+00,-2.167551593855023551e-01,-6.091856820322573363e+00,-6.396449661338702519e+00
9.443655014038085938e-01,-1.297255325317382812e+01,-2.190357914194465128e-01,-3.435055501945316614e+00,-3.606808277042582667e+00
9.524435997009277344e-01,-6.024132013320922852e+00,-2.139431504532695316e-01,1.275351746175438095e+01,3.000000000000000000e+00
9.604976177215576172e-01,9.953591108322143555e+00,-2.201608791947365085e-01,5.810188862867653015e+00,3.000000000000000000e+00
9.689862728118896484e-01,4.757153034210205078e+00,-2.250591751188039946e-01,-1.017375198751688004e+01,-1.068243958689272510e+01
9.775216579437255859e-01,-1.290251684188842773e+01,-2.325661238282918930e-01,-4.982212209329008878e+00,-5.231322819795459544e+00
9.856772422790527344e-01,-5.022426366806030273e+00,-2.324577748775482344e-01,1.266995071806013584e+01,3.000000000000000000e+00
9.939010143280029297e-01,2.417983710765838623e+00,-2.338153906166553775e-01,4.789968591928482233e+00,3.000000000000000000e+00
1.002383708953857422e+00,6.062474012374877930e+00,-2.338626120239496453e-01,-2.651799101382493973e+00,-2.784389056451618938e+00
1.011029720306396484e+00,-8.852965593338012695e+00,-2.356301944702864082e-01,-6.296336624398827908e+00,-6.611153455618769215e+00
1.018865585327148438e+00,-4.668272495269775391e+00,-2.307637207210063990e-01,8.617335398867727037e+00,3.000000000000000000e+00
1.026701927185058594e+00,1.677154362201690674e+00,-2.319658521562814602e-01,4.437508774548769352e+00,3.000000000000000000e+00
1.034806728363037109e+00,6.683365345001220703e+00,-2.319153975695371628e-01,-1.909120214357972189e+00,-2.004576225075870965e+00
1.042975902557373047e+00,0.000000000000000000e+00,-2.335132006555795670e-01,-6.915280742570757866e+00,-7.261044779699296292e+00
1.050873994827270508e+00,0.000000000000000000e+00,-2.365169232711195890e-01,-2.335132006555795670e-01,-2.451888606883585453e-01
1.058884620666503906e+00,0.000000000000000000e+00,-2.365712827071547453e-01,-2.365169232711195890e-01,-2.483427694346755921e-01
1.067230939865112305e+00,0.000000000000000000e+00,-2.353100342676043288e-01,-2.365712827071547453e-01,-2.483998468425124839e-01
1.075389385223388672e+00,0.000000000000000000e+00,-2.402337972074747030e-01,-2.353100342676043288e-01,-2.470755359809845564e-01
1.083426952362060547e+00,0.000000000000000000e+00,-2.408453039824962894e-01,-2.402337972074747030e-01,-2.522454870678484395e-01
1.091376066207885742e+00,0.000000000000000000e+00,-2.392091643065214490e-01,-2.408453039824962894e-01,-2.528875691816211413e-01
1.099631547927856445e+00,0.000000000000000000e+00,-2.376400452107191308e-01,-2.392091643065214490e-01,-2.511696225218475464e-01
1.108264923095703125e+00,0.000000000000000000e+00,-2.396361842751503490e-01,-2.376400452107191308e-01,-2.495220474712550873e-01
1.116376161575317383e+00,0.000000000000000000e+00,-2.412362532690167927e-01,-2.396361842751503490e-01,-2.516179934889078984e-01
1.124426841735839844e+00,0.000000000000000000e+00,-2.387318031862378787e-01,-2.412362532690167927e-01,-2.532980659324676198e-01
1.132862567901611328e+00,0.000000000000000000e+00,-2.332749763503671192e-01,-2.387318031862378787e-01,-2.506683933455498003e-01
1.141203165054321289e+00,0.000000000000000000e+00,-2.302598839625716876e-01,-2.332749763503671192e-01,-2.449387251678854793e-01
1.149219512939453125e+00,0.000000000000000000e+00,-2.289045816287398893e-01,-2.302598839625716876e-01,-2.417728781607002830e-01
