# Test started at Fri Jan 15 19:58:13 2021
# vbus = 14.879 V
time [s],velocity setpoint [Hz],velocity measured [Hz],motor current [A],load cell weight [g],motor torque [Nm],brake torque [Nm]
0.028769573999852582,10.0,5.615234851837158,3.948617935180664,5.836152622111581,0.411084731743685,0.0072710874673101574
0.11945549799997934,10.0,10.818482398986816,1.8868744373321533,6.613290438632959,0.20903955578059907,0.008239300158779647
0.30109371399998963,10.0,10.498047828674316,1.0321558713912964,-3.580929154559236,0.1092407194913747,-0.004461372205790716
0.39191015599999446,10.0,10.055542945861816,1.3737409114837646,-5.226632766016272,0.06775179343161852,-0.006511704964196694
0.4827321169998413,10.0,9.948731422424316,0.4819466471672058,-5.6380586688805305,0.12474605686767504,-0.007024288153798187
0.5735593549998157,10.0,9.963990211486816,1.104946255683899,-4.403780960287754,0.11507078280381222,-0.0054865385849937045
0.6644052409999404,10.0,10.253907203674316,1.1827867031097412,-3.7180711221806555,0.09423567887374418,-0.004632233268991214
0.7552031099999112,10.0,10.009766578674316,1.0875372886657715,-1.84379756468792,0.09081510471380838,-0.0022971320719177395
0.8460536999998567,10.0,9.963990211486816,0.9314608573913574,2.0876055071261104,0.0749349802549304,0.002600885073163207
0.9368486050000229,10.0,9.933472633361816,1.0473195314407349,0.6704718417047738,0.07438359471740874,0.0008353207534247265
