"# Test started at Fri Jan 15 19:40:45 2021, vbus = 14.879 V"
time [s],velocity setpoint [Hz],velocity measured [Hz],motor current [A],load cell weight [g],motor torque [Nm],brake torque [Nm]
4.365700666999942,10.0,9.902955055236816,2.2611682415008545,6.120595221622692,0.13584463992311058,0.007625465968763064
4.456499130999987,10.0,9.933472633361816,0.9327679872512817,2.8291879987086204,0.10144824983250089,0.0035248004519511096
4.547306576999972,10.0,9.994507789611816,0.843288004398346,-0.32507725658403197,0.09227742333505873,-0.0004050040016603479
4.638105226999983,10.0,9.811402320861816,1.9455465078353882,-0.46221922420545164,0.04464144961556116,-0.0005758650648608461
4.728934617999926,10.0,9.948731422424316,0.38866889476776123,0.6349165167659057,0.2073661730645071,0.0007910234407431391
4.819738822999966,10.0,10.208130836486816,0.40774086117744446,2.600618052672921,0.09338606725560084,0.003240032013283612
4.910550416999968,10.0,10.131836891174316,1.8344043493270874,4.109179696508537,0.11359440916926644,0.005119503708489093
5.001365214999964,10.0,10.040284156799316,2.7308921813964844,1.6863382685301231,0.12581947366919977,0.002100958258613625
5.092180716999906,10.0,9.933472633361816,0.2235851287841797,1.412054333287284,0.10198073774768446,0.0017592361322126288
5.18297290299995,10.0,10.192872047424316,0.029126107692718506,2.234906139015802,0.04306018596500927,0.0027844025114156174
5.273787163999941,10.0,9.979249000549316,2.8623178005218506,0.04063465707308715,0.1579510257781358,5.062550020764709e-05
5.364587276999941,10.0,9.979249000549316,0.6065378785133362,1.5034823117015637,0.0543850079508168,0.0018731435076796274
5.455421757999943,10.0,9.780884742736816,1.1935136318206787,2.326334117430082,0.09607712451085604,0.0028983098868826163
5.546211701999937,10.0,10.009766578674316,1.0479017496109009,1.366340344080144,0.08888723866208537,0.0017022824444791293
5.637008201999947,10.0,9.933472633361816,1.8399478197097778,-3.2507725658409847,0.15491170878480176,-0.004050040016604309
5.727833719999921,10.0,9.887696266174316,1.815798044204712,-0.7365031594482909,0.15418387410196743,-0.0009175871912618423
5.818649144999995,10.0,10.070801734924316,1.0390790700912476,1.1377703980444445,0.10377039285067724,0.001417514005811632
5.909486700999992,10.0,10.162354469299316,1.2598018646240234,-0.5993611918268713,0.20381947208200302,-0.000746726128061344
6.000297070999977,10.0,9.933472633361816,0.39850664138793945,-1.2393570407268297,0.0635498421550551,-0.0015440777563303356
6.091137384999911,10.0,10.040284156799316,1.3787473440170288,-0.09650731054833252,0.057038080835862814,-0.00012023556299285105
6.18193836599994,10.0,10.299683570861816,0.8211504220962524,0.2692046031087866,0.09476096011072244,0.00033539393887514394
6.272754735999911,10.0,10.055542945861816,1.6364611387252808,0.2234906139016467,0.11307012332983035,0.0002784402511416446
6.363552290999905,10.0,9.933472633361816,2.621506452560425,0.5434885383516259,0.10686492454567542,0.0006771160652761401
6.454362510999999,10.0,9.948731422424316,1.5915461778640747,1.6406242793229833,0.06356028885226017,0.0020440045708801256
6.545190545999958,10.0,10.101319313049316,1.269897222518921,2.143478160601522,0.125284596799915,0.0026704951359486184
6.636004487999912,10.0,9.979249000549316,1.6893826723098755,2.554904063465781,0.15985073203339084,0.0031830783255501127
6.726799633999917,10.0,9.933472633361816,1.2084861993789673,1.7777662469444029,0.09509188002361668,0.0022148656340806234
6.81760751999991,10.0,9.918213844299316,0.5647270083427429,0.6349165167659057,0.07577914207153036,0.0007910234407431391
6.9084122579999985,10.0,10.208130836486816,0.6488425731658936,1.366340344080144,0.0656426455795156,0.0017022824444791293
6.9992316259999825,10.0,9.979249000549316,0.7190202474594116,1.5034823117015637,0.018475543918281545,0.0018731435076796274
